Bill_No,Congress_Name,Bill_URL,Short_Title,Long_Title,Author,Date_Filed,Scope,Subjects,Primary_Committee,Legislative_Status
Senate Bill No. 2320,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2320-15th-congress-republic,RESTRICTIONS ON GARNISHMENT OF COMPENSATION ACT,AN ACT PROVIDING FOR RESTRICTIONS ON GARNISHMENT OF COMPENSATION DUE FOR PERSONAL PURPOSES,Miriam Defensor Santiago,"March 8, 2010",NATIONAL,GARNISHMENT OF COMPENSATION,"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 601,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-601-15th-congress-republic,VICTIMS' FAMILY ASSISTANCE ACT OF 2010,AN ACT TO PROVIDE ASSISTANCE TO THE IMMEDIATE FAMILY OF A SOLDIER KILLED WHILE PERFORMING DUTIES AND FOR OTHER PURPOSES,"ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,FINANCIAL ASSISTANCE,NATIONAL DEFENSE AND SECURITY,PENDING IN THE COMMITTEE
Senate Bill No. 1814,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1814-15th-congress-republic,FAMILY PRIVACY PROTECTION ACT,AN ACT PROVIDING FOR PROTECTION OF FAMILY PRIVACY,Miriam Defensor Santiago,"July 21, 2010",NATIONAL,FAMILY PRIVACY,"YOUTH, WOMEN AND FAMILY RELATIONS",PENDING IN THE COMMITTEE
Senate Bill No. 2379,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2379-15th-congress-republic,INVESTMENTS AND INCENTIVES CODE OF THE PHILIPPINES,THE INVESTMENTS AND INCENTIVES CODE OF THE PHILIPPINES,"Manuel B. Villar, Jr. B.","November 8, 2010",NATIONAL,INVESTMENT AND INCENTIVES CODE,WAYS AND MEANS,PENDING IN THE COMMITTEE
Senate Bill No. 66,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-66-15th-congress-republic,OMNIBUS HOUSING AND URBAN DEVELOPMENT ACT OF 2010,"AN ACT CREATING THE DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT, RATIONALIZING THE ORGANIZATION AND FUNCTIONS OF GOVERNMENT AGENCIES AND CORPORATIONS RELATED TO HOUSING AND URBAN DEVELOPMENT, AND FOR OTHER PURPOSES","ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","January 7, 2010",NATIONAL,DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,"URBAN PLANNING, HOUSING AND RESETTLEMENT",CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 1339,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1339-15th-congress-republic,DRUNK DRIVING PREVENTION AND PUNISHMENT ACT OF 2010,AN ACT TO PREVENT AND PUNISH DRIVING UNDER THE INFLUENCE OF ALCOHOL AND/OR DRUGS,"LEGARDA, LOREN B.","July 13, 2010",NATIONAL,DRUNK DRIVING,PUBLIC ORDER AND DANGEROUS DRUGS,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 1397,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1397-15th-congress-republic,PHILIPPINE TEACHERS' HOSPITAL ACT,"AN ACT ESTABLISHING A HOSPITAL FOR TEACHERS AND THEIR DEPENDENTS, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","LEGARDA, LOREN B.","July 13, 2010",NATIONAL,TEACHERS,HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 1537,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1537-15th-congress-republic,WITNESS CONFIDENTIALITY ACT,AN ACT PROTECTING THE CONFIDENTIALITY OF VICTIM'S AND WITNESS' ADDRESS AND TELEPHONE NUMBER DURING TRIAL OR HEARING RELATED TO A CRIMINAL PROSECUTION,"DEFENSOR SANTIAGO, MIRIAM","July 19, 2010",NATIONAL,WITNESS PROTECTION,JUSTICE AND HUMAN RIGHTS,PENDING IN THE HOUSE OF REPRESENTATIVES
Senate Bill No. 2100,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2100-15th-congress-republic,ANTI-CABLE TELEVISION AND CABLE INTERNET PILFERAGE ACT,"AN ACT PROHIBITING AND PENALIZING THE PILFERAGE AND THEFT, UNAUTHORIZED USE, INTERCONNECTION OR RECEPTION OF ANY SIGNAL OR SERVICE OFFERRED OVER A CABLE TELEVISION (CATV) OR CABLE INTERNET SYSTEM AND/OR NETWORK OR THROUGH ANY UNAUTHORIZED INSTALLATION, ACCESS OR CONNECTION THERETO THROUGH THE USE OF CABLE OR OTHER EQUIPMENT AND PRESCRIBING PENALTIES THEREFOR","ESCUDERO, FRANCIS G.","July 27, 2010",NATIONAL,N/A,PUBLIC INFORMATION AND MASS MEDIA,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 38,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-38-15th-congress-republic,CLARK INTERNATIONAL AIRPORT CORPORATION,"AN ACT PRESCRIBING FIXED TERMS FOR THE CHAIRMAN, PRESIDENT AND MEMBERS OF THE BOARD OF DIRECTORS OF THE CLARK INTERNATIONAL AIRPORT CORPORATION (CIAC)","LAPID, MANUEL ""LITO"" M.","January 7, 2010",NATIONAL,N/A,GOVERNMENT CORPORATIONS AND PUBLIC ENTERPRISES,PENDING IN THE COMMITTEE
Senate Bill No. 1595,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1595-15th-congress-republic,USE OF SEWAGE SLUDGE FERTILIZER IN FOOD AWARENESS ACT,AN ACT REQUIRING THE PROPER LABELING OF FOOD PRODUCED FROM THE USE OF FERTILIZER MADE FROM RECYCLED SEWAGE SLUDGE.,Miriam Defensor Santiago,"July 19, 2010",NATIONAL,WASTE (SEWAGE SLUDGE/INDUSTRIAL WASTE) FERTILIZER,TRADE AND COMMERCE,PENDING IN THE COMMITTEE
Senate Bill No. 949,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-949-15th-congress-republic,CIVILIAN COMPENSATION ACT OF 2010,"AN ACT TO PROVIDE COMPENSATION, REIMBURSEMENT FOR HOSPITALIZATION EXPENSES AND OTHER BENEFITS TO CIVILIANS CAUGHT IN THE CROSSFIRE BETWEEN REBELS AND THE MILITARY, AND FOR OTHER PURPOSES","LAPID, MANUEL ""LITO"" M.","August 7, 2010",NATIONAL,armed conflict CIVILIANS COMPENSATION,JUSTICE AND HUMAN RIGHTS,PENDING IN THE COMMITTEE
Senate Bill No. 2159,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2159-15th-congress-republic,"NATIONAL INTERNAL REVENUE CODE (SECTION 109 (1), R.A. NO. 8424)","AN ACT EXEMPTING THE SALE OF ELECTRICITY TO RESIDENTIAL CONSUMERS WITH CONSUMPTION NOT EXCEEDING 250 KILOWATT HOUR FROM THE VALUE-ADDED TAX, AMENDING FOR THE PURPOSE SECTION 109 (1) OF REPUBLIC ACT NO. 8424 OR THE NATIONAL INTERNAL REVENUE CODE OF 1997, AS AMENDED, AND FOR OTHER PURPOSES","ENRILE, JUAN PONCE","July 27, 2010",NATIONAL,ELECTRICITY RATE REDUCTION VALUE-ADDED TAX (VAT) NATIONAL INTERNAL REVENUE CODE (NIRC),WAYS AND MEANS,PENDING IN THE COMMITTEE
Senate Bill No. 438,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-438-15th-congress-republic,NATIONAL SECURITY ACT OF 2010,AN ACT PROVIDING FOR A NATIONAL SECURITY POLICY AND PLANNING FRAMEWORK AND CREATING AN INSTITUTIONAL MECHANISM FOR IMPLEMENTATION AND FOR OTHER PURPOSES,"ESTRADA, JINGGOY E.","June 7, 2010",NATIONAL,NATIONAL SECURITY POLICY,NATIONAL DEFENSE AND SECURITY,PENDING IN THE COMMITTEE
Senate Bill No. 1149,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1149-15th-congress-republic,NATIONAL SCIENCE AND TECHNOLOGY LEARNING CENTER/MUSEUM,AN ACT TO STRENGTHEN THE SCIENCE AND TECHNOLOGY POPULARIZATION PROGRAM THROUGH THE ESTABLISHMENT OF THE PHILIPPINE SCIENCE CENTRUM AS THE NATIONAL SCIENCE AND TECHNOLOGY LEARNING CENTER/MUSEUM AND PROVIDING FUNDS THEREFOR,"Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,SCIENCE AND TECHNOLOGY,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 1767,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1767-15th-congress-republic,FLEXIBLE WORKING SCHEDULE IN THE PRIVATE SECTOR,"AN ACT PROVIDING FOR A FLEXIBLE WORKING SCHEDULE IN THE PRIVATE SECTOR, THEREBY AMENDING ARTICLES 83, 85 AND 87 OF PRESIDENTIAL DECREE NO. 442, AS AMENDED, OTHERWISE KNOWN AS THE LABOR CODE",Miriam Defensor Santiago,"July 21, 2010",NATIONAL,private sector TIME FLEXIBILIZATION LABOR CODE OF THE PHILIPPINES (P.D.NO. 442 AMENDMENTS),"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 2330,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2330-15th-congress-republic,PROHIBITING AGAINST CREDIT CARD/ATM DEBIT CARDS SURCHARGING BY RETAILERS,"AN ACT PROHIBITING THE IMPOSITION OF A SURCHARGE, EXTRA CHARGE OR ADDITIONAL CHARGE IN THE USE OF CREDIT/AUTOMATED TELLER MACHINE (ATM) DEBIT CARDS FOR PAYMENT OF PURCHASES OF CONSUMER PRODUCTS OR SERVICES",Miriam Defensor Santiago,"March 8, 2010",NATIONAL,CREDIT CARD AUTOMATED TELLER MACHINES (ATM),"BANKS, FINANCIAL INSTITUTIONS AND CURRENCIES",PENDING IN THE COMMITTEE
Senate Bill No. 611,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-611-15th-congress-republic,WATER REGULATORY COMMISSION ACT OF 2010,"AN ACT RATIONALIZING THE FINANCIAL REGULATION OF WATER UTILITIES, CREATING THE WATER REGULATORY COMMISSION AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,WATER REGULATION,PUBLIC SERVICES,PENDING IN THE COMMITTEE
Senate Bill No. 1824,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1824-15th-congress-republic,MICROBICIDES DEVELOPMENT ACT,AN ACT TO FACILITATE THE DEVELOPMENT OF MICROBICIDES TO PREVENT SEXUALLY TRANSMITTED DISEASES,Miriam Defensor Santiago,"July 21, 2010",NATIONAL,MICROBICIDES SEXUALLY TRANSMITTED DISEASE (STD),HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 290,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-290-15th-congress-republic,NEW MINING ENGINEERING ACT OF 2010,"AN ACT REGULATING THE PRACTICE OF MINING ENGINEERING IN THE PHILIPPINES, REPEALING FOR THE PURPOSE REPUBLIC ACT NUMBERED FOUR THOUSAND TWO HUNDRED SEVENTY FOUR (R.A. NO. 4274), AS AMENDED ENTITLED MINING ENGINEERING LAW OF THE PHILIPPINES, AND FOR OTHER PURPOSES",Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,MINING ENGINEERING,CIVIL SERVICE AND GOVERNMENT REORGANIZATION,PENDING IN THE COMMITTEE
Senate Bill No. 2389,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2389-15th-congress-republic,FORFEITURE LAW (VALUE OF FORFEITED PROPERTIES IN CORRUPTION CASES),"AN ACT AMENDING SECTION 6 OF REPUBLIC ACT NO. 1379, OTHERWISE KNOWN AS THE FORFEITURE LAW, TO PROVIDE A FIXED PERCENTAGE OF THE VALUE OF FORFEITED PROPERTIES IN CORRUPTION CASES AS ADDITIONAL FUNDING FOR THE OFFICE OF THE OMBUDSMAN AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","December 8, 2010",NATIONAL,"FORFEITURE LAW (R.A.NO. 1379, AMENDMENTS) OMBUDSMAN",JUSTICE AND HUMAN RIGHTS,PENDING IN THE COMMITTEE
Senate Bill No. 67,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-67-15th-congress-republic,MAGNA CARTA FOR WORKERS IN THE INFORMAL SECTOR,"AN ACT PROVIDING FOR A MAGNA CARTA FOR WORKERS IN THE INFORMAL SECTOR, INSTITUTIONALIZING MECHANISMS FOR IMPLEMENTATION THEREOF, AND FOR OTHER PURPOSES","ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","January 7, 2010",NATIONAL,MAGNA CARTA FOR WORKERS IN THE INFORMAL SECTOR,"SOCIAL JUSTICE, WELFARE AND RURAL DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 1349,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1349-15th-congress-republic,MALUNGGAY DEVELOPMENT ACT OF 2010,"AN ACT TO PROMOTE THE PRODUCTION, PROCESSING , MARKETING AND DISTRIBUTION OF MORINGA OLEIFERA LAMK, OTHERWISE KNOWN AS MALUNGGAY, MANDATING THE CREATION OF A FRAMEWORK FOR DEVELOPMENT PLAN, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES","LEGARDA, LOREN B.","July 13, 2010",NATIONAL,MALUNGGAY,AGRICULTURE AND FOOD,PENDING IN THE COMMITTEE
Senate Bill No. 1406,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1406-15th-congress-republic,PAGASA MODERNIZATION ACT OF 2010,"AN ACT PROVIDING FOR THE MODERNIZATION OF THE PHILIPPINE ATMOSPHERIC, GEOPHYSICAL AND ASTRONOMICAL SERVICES ADMINISTRATION, PROVIDING FUNDS THEREFORE AND FOR OTHER PURPOSES","LEGARDA, LOREN B.","July 13, 2010",NATIONAL,"PAGASA (PHILIPPINE ATMOSPHERIC, GEOPHYSICAL AND ASTRONOMICAL SERVICES ADMINISTRATION)",SCIENCE AND TECHNOLOGY,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 1547,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1547-15th-congress-republic,TOY-INFLICTED INJURIES AND DEATHS,AN ACT TO PREVENT TOY-INFLICTED INJURIES AND DEATHS,Miriam Defensor Santiago,"July 19, 2010",NATIONAL,TOY SAFETY,TRADE AND COMMERCE,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 2110,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2110-15th-congress-republic,COMPLIANCE TO THE WRIT OF HABEAS CORPUS ACT OF 2010,AN ACT PENALIZING DISOBEDIENCE TO THE WRIT OF HABEAS CORPUS,"ESCUDERO, FRANCIS G.","July 27, 2010",NATIONAL,WRIT OF HABEAS CORPUS,JUSTICE AND HUMAN RIGHTS,PENDING IN THE COMMITTEE
Senate Bill No. 39,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-39-15th-congress-republic,PHILIPPINE NATIONAL FILM AND SOUND ARCHIVE ACT OF 2010,"AN ACT TO ESTABLISH THE PHILIPPINE NATIONAL FILM AND SOUND ARCHIVE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","LAPID, MANUEL ""LITO"" M.","January 7, 2010",NATIONAL,PHILIPPINE NATIONAL FILM AND SOUND ARCHIVE,PUBLIC INFORMATION AND MASS MEDIA,PENDING IN THE COMMITTEE
Senate Bill No. 908,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-908-15th-congress-republic,CODE OF CONDUCT AND ETHICAL STANDARDS FOR PUBLIC OFFICIALS AND EMPLOYEES,"AN ACT AMENDING SECTION 7 (B) OF REPUBLIC ACT NO. 6713, OTHERWISE KNOWN AS THE CODE OF CONDUCT AND ETHICAL STANDARDS FOR PUBLIC OFFICIALS AND EMPLOYEES, SO AS TO LENGTHEN THE PERIOD OF PROHIBITED EMPLOYMENT IN THE CASE OF MEMBERS OF THE CABINET","ESTRADA, JINGGOY E.","August 7, 2010",NATIONAL,CODE OF CONDUCT AND ETHICAL STANDARDS (R.A.NO. 6713),CIVIL SERVICE AND GOVERNMENT REORGANIZATION,PENDING IN THE COMMITTEE
Senate Bill No. 1978,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1978-15th-congress-republic,BOOKS FOR THE BARRIOS ACT OF 2010,"AN ACT ESTABLISHING THE BOOKS FOR THE BARRIOS PROGRAM, AND APPROPRIATING FUNDS THEREFOR","REVILLA JR., RAMON BONG","July 26, 2010",NATIONAL,BOOKS FOR THE BARRIOS PROGRAM,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 1471,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1471-15th-congress-republic,CONSUMER FOOD SAFETY ACT,AN ACT TO ESTABLISH A COMPREHENSIVE PROGRAM TO ENSURE THE SAFETY OF FOOD PRODUCTS INTENDED FOR HUMAN CONSUMPTION,Miriam Defensor Santiago,"July 15, 2010",NATIONAL,FOOD SAFETY,TRADE AND COMMERCE,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 2543,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2543-15th-congress-republic,NATIONAL INTEGRATED PROTECTED AREAS SYSTEM ACT,AN ACT AMENDING SECTION 16 OF THE REPUBLIC ACT 7586 OTHERWISE KNOWN AS THE NATIONAL INTEGRATED PROTECTED AREAS SYSTEM ACT OF 1992,"REVILLA JR., RAMON BONG","September 28, 2010",NATIONAL,PROTECTED LANDSCAPE/PROTECTED AREA,ENVIRONMENT AND NATURAL RESOURCES,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 2035,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2035-15th-congress-republic,EXPANDED GOVERNMENT ASSISTANCE TO STUDENTS AND TEACHER IN PRIVATE EDUCATION ACT,"AN ACT AMENDING REPUBLIC ACT NO. 8545, OTHERWISE KNOWN AS THE 'EXPANDED GOVERNMENT ASSISTANCE TO STUDENTS AND TEACHERS IN PRIVATE EDUCATION ACT' PROVIDING FOR AN EXPANDED VOUCHER OR COUPON SYSTEM IN SECONDARY AND TERTIARY EDUCATION, AND APPROPRIATING FUNDS THEREFOR",Edgardo J. Angara,"July 26, 2010",NATIONAL,GOVERNMENT ASSISTANCE TO STUDENTS AND TEACHERS IN PRIVATE EDUCATION (GASTPE),"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 1529,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1529-15th-congress-republic,PREPARING TEACHERS FOR DIGITAL AGE LEARNERS ACT OF 2010,AN ACT TO AUTHORIZE A PROGRAM TO PREPARE TEACHERS FOR DIGITAL AGE LEARNERS,Miriam Defensor Santiago,"July 19, 2010",NATIONAL,TEACHERS INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT),"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 2600,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2600-15th-congress-republic,DELEGATING THE AUTHORITY TO DECLARE SPECIAL PUBLIC HOLIDAYS,"AN ACT AMENDING SECTION 13 OF REPUBLIC ACT 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF 1991","Manuel B. Villar, Jr. B.","November 18, 2010",NATIONAL,"LOCAL GOVERNMENT CODE, AMENDMENTS (R.A. NO. 7160) HOLIDAYS (LOCAL SANGGUNIANS)",LOCAL GOVERNMENT,PENDING IN THE COMMITTEE
Senate Bill No. 628,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-628-15th-congress-republic,NON-COMBATANT VICTIMS COMPENSATION AND BENEFITS,"AN ACT PROVIDING FOR REASONABLE COMPENSATION AND BENEFITS FOR THE LOSS OF LIVES, INJURIES AND DAMAGES TO PROPERTY SUFFERED BY NON-COMBATANT INDIVIDUALS IN THE COURSE OF OPERATIONS BY THE MILITARY, POLICE AND/OR OTHER LAW ENFORCEMENT AGENCIES AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,armed conflict,JUSTICE AND HUMAN RIGHTS,PENDING IN THE COMMITTEE
Senate Bill No. 686,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-686-15th-congress-republic,COMPULSORY REGISTRATION OF HEAVY EQUIPMENT,AN ACT PROVIDING FOR THE COMPULSORY REGISTRATION OF HEAVY EQUIPMENT,"ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,HEAVY EQUIPMENT,PUBLIC WORKS,PENDING IN THE COMMITTEE
Senate Bill No. 1758,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1758-15th-congress-republic,CHILD CARE CENTER ACT,AN ACT REGULATING CHILD CARE CENTERS,Miriam Defensor Santiago,"July 21, 2010",NATIONAL,CHILD CARE LAWS,"YOUTH, WOMEN AND FAMILY RELATIONS",PENDING IN THE COMMITTEE
Senate Bill No. 1134,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1134-15th-congress-republic,NEW SANITARY AND ENVIRONMENTAL ENGINEERING LAW OF 2010,AN ACT ORDAINING A NEW SANITARY AND ENVIRONMENTAL ENGINEERING LAW OF THE PHILIPPINES,"Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,ENVIRONMENTAL AND SANITARY ENGINEERING,CIVIL SERVICE AND GOVERNMENT REORGANIZATION,PENDING IN THE COMMITTEE
Senate Bill No. 1249,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1249-15th-congress-republic,LGUS SUMMARY OF ALL INCOME AND REVENUE,"AN ACT REQUIRING PROVINCIAL GOVERNORS, CITY AND MUNICIPAL MAYORS AND PUNONG BARANGAY TO POST AND PUBLISH WITHIN THE TERRITORIAL JURISDICTION OF THEIR LOCAL GOVERNMENT UNITS A SUMMARY OF ALL INCOME AND REVENUE FROM BOTH PUBLIC AND PRIVATE SOURCES AS WELL AS A LISTING OF ALL DISBURSEMENTS, EXPENDITURES AND UTILIZATION OF FUNDS AND FOR OTHER PURPOSES","Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,"LOCAL GOVERNMENT UNITS (LGUs) LOCAL EXECUTIVES/LOCAL LEADERS (MAYOR, VICE-MAYOR, GOVERNOR, ETC.)",LOCAL GOVERNMENT,PENDING IN THE COMMITTEE
Senate Bill No. 2321,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2321-15th-congress-republic,RESEARCH ON WOMEN'S HEALTH ACT,AN ACT ESTABLISHING THE OFFICE OF RESEARCH ON WOMEN'S HEALTH,Miriam Defensor Santiago,"March 8, 2010",NATIONAL,WOMENS HEALTH RESEARCH OFFICE,HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 1815,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1815-15th-congress-republic,FAMILY LIFE EDUCATION ACT,"AN ACT TO PROVIDE FOR THE REDUCTION OF ADOLESCENT PREGNANCY, HIV RATES, AND OTHER SEXUALLY TRANSMITTED DISEASES",Miriam Defensor Santiago,"July 21, 2010",NATIONAL,pregnancy HUMAN IMMUNO DEFICIENCY VIRUS (HIV) SEXUALLY TRANSMITTED DISEASE (STD),HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 917,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-917-15th-congress-republic,BARANGAY HUMAN RIGHTS ACTION CENTER (BHRAC) ACT,AN ACT ESTABLISHING A BARANGAY HUMAN RIGHTS ACTION CENTER IN EVERY BARANGAY IN THE COUNTRY,"ESTRADA, JINGGOY E.","August 7, 2010",NATIONAL,BARANGAY HUMAN RIGHTS ACTION CENTER,LOCAL GOVERNMENT,PENDING IN THE COMMITTEE
Senate Bill No. 1194,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1194-15th-congress-republic,NON-GOVERNMENTAL ORGANIZATIONS (NGOS),AN ACT TO ENCOURAGE THE PARTICIPATION OF NON-GOVERNMENTAL ORGANIZATIONS (NGOS) AND STRENGTHEN THEIR ROLE IN NATIONAL DEVELOPMENT AND FOR OTHER PURPOSES,"Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,NON-GOVERNMENT ORGANIZATIONS (NGO),"SOCIAL JUSTICE, WELFARE AND RURAL DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 1309,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1309-15th-congress-republic,PROHIBITING PRIVATE AND PUBLIC SCHOOLS FROM DISALLOWING STUDENTS WITH DELINQUENT TUITION FEES,AN ACT PROHIBITING PRIVATE AND PUBLIC SCHOOLS FROM DISALLOWING STUDENTS WITH DELINQUENT TUITION FEES TO TAKE THE MIDTERM OR FINAL EXAMINATIONS AND FOR OTHER PURPOSES,"Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,STUDENTS TUITION FEES,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 238,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-238-15th-congress-republic,ANTI-PRIVATE ARMY LAW OF 2010,"AN ACT DEFINING 'PRIVATE ARMIES AND OTHER ARMED GROUPS', IMPLEMENTING THE CONSTITUTIONAL PROVISION FOR THEIR DISMANTLING, PRESCRIBING PENALTIES THEREFOR, AND FOR OTHER PURPOSES",Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,PRIVATE ARMY,PUBLIC ORDER AND DANGEROUS DRUGS,PENDING IN THE COMMITTEE
Senate Bill No. 406,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-406-15th-congress-republic,"COFFEE RESEARCH, DEVELOPMENT AND EXTENSION CENTER","AN ACT CREATING A COFFEE RESEARCH, DEVELOPMENT AND EXTENSION CENTER, AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR, AND FOR OTHER PURPOSES",Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,COFFEE,AGRICULTURE AND FOOD,PENDING IN THE COMMITTEE
